trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
922,False,"{'a': 0.003, 'e': 0.06310217758291994}",25,11,15.634984726882728,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.003, 'e': 0.06291315472622334}",20,12,13.305543195622104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.003, 'e': 0.06272469808834395}",35,12,-17.27618746178537,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
925,False,"{'a': 0.003, 'e': 0.06253680597317074}",30,15,28.941151641177022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.003, 'e': 0.06234947668967343}",25,3,26.392049540098565,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.003, 'e': 0.062162708551887165}",35,13,24.06170735776668,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
928,False,"{'a': 0.003, 'e': 0.061976499878897466}",25,13,23.70714666914656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.003, 'e': 0.061790848994825016}",30,21,15.825938531601935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.003, 'e': 0.061605754228810636}",25,19,10.828196601623159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.003, 'e': 0.06142121391500013}",20,5,25.59017454115429,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.003, 'e': 0.061237226392529445}",20,6,13.296357771077187,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.003, 'e': 0.06105379000550965}",20,3,24.40594080614388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.003, 'e': 0.06087090310301205}",20,16,8.834188560734377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.003, 'e': 0.06068856403905322}",20,14,9.669035989947975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.003, 'e': 0.06050677117258039}",25,11,22.951540478191514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.003, 'e': 0.06032552286745654}",30,8,19.939458724725846,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
938,False,"{'a': 0.003, 'e': 0.06014481749244571}",25,10,-74.07131058594325,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
939,False,"{'a': 0.003, 'e': 0.05996465342119827}",25,0,29.035913503907484,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
940,False,"{'a': 0.003, 'e': 0.059785029032236384}",30,15,26.940527276572226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.003, 'e': 0.05960594270893937}",25,2,32.88412533388152,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.003, 'e': 0.05942739283952904}",25,10,22.989601782483124,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.003, 'e': 0.0592493778170554}",25,8,26.3914713859857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.003, 'e': 0.05907189603938205}",20,14,12.35203098135872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.003, 'e': 0.05889494590917182}",25,19,11.583620726562648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.003, 'e': 0.058718525833872284}",20,7,21.506402261628597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.003, 'e': 0.0585426342257016}",20,6,21.338700259543703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.003, 'e': 0.058367269501634116}",30,12,-43.244656487307466,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
949,False,"{'a': 0.003, 'e': 0.05819243008338615}",25,20,8.100379038746558,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.003, 'e': 0.058018114397401704}",20,7,-2.4619556880367215,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
951,False,"{'a': 0.003, 'e': 0.057844320874838456}",25,0,34.84159944228991,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
952,False,"{'a': 0.003, 'e': 0.057671047951553533}",30,3,43.86641059568155,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.003, 'e': 0.057498294068089484}",20,9,16.214401122539083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.003, 'e': 0.05732605766966013}",20,10,5.815416293177256,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.003, 'e': 0.05715433720613676}",20,16,6.751276788971314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.003, 'e': 0.056983131132034036}",25,15,19.31459606181765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.003, 'e': 0.056812437906496156}",20,0,29.07182670983332,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
958,False,"{'a': 0.003, 'e': 0.056642255993282896}",20,10,20.369262093580684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.003, 'e': 0.05647258386075591}",25,18,10.524728907761864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.003, 'e': 0.05630341998186487}",25,15,17.27664872412434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.003, 'e': 0.056134762834133725}",25,13,21.11153588929833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.003, 'e': 0.05596661089964698}",20,15,7.459035798795632,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.003, 'e': 0.05579896266503611}",20,13,2.1965083858335364,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.003, 'e': 0.055631816621465865}",30,12,-25.23635645744673,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
965,False,"{'a': 0.003, 'e': 0.05546517126462075}",25,17,15.765364114019109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.003, 'e': 0.05529902509469138}",25,0,-16.919850485493594,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
967,False,"{'a': 0.003, 'e': 0.05513337661636114}",25,11,-2.554705447415774,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
968,False,"{'a': 0.003, 'e': 0.054968224338792594}",20,8,23.219897167661646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.003, 'e': 0.054803566775614154}",20,11,17.54176347497901,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.003, 'e': 0.054639402444906594}",20,7,23.216072332228354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.003, 'e': 0.05447572986918986}",20,10,15.808547152881168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.003, 'e': 0.05431254757540965}",20,14,13.43146381079938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.003, 'e': 0.05414985409492427}",30,12,31.065752620408706,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.003, 'e': 0.05398764796349122}",25,7,33.84909780436718,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.003, 'e': 0.05382592772125425}",20,0,16.082841635768254,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
976,False,"{'a': 0.003, 'e': 0.05366469191273011}",20,11,2.3992328320562217,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.003, 'e': 0.05350393908679544}",20,8,23.140628368782604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.003, 'e': 0.05334366779667368}",20,0,18.527912409745255,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
979,False,"{'a': 0.003, 'e': 0.05318387659992216}",20,8,16.42519408872535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.003, 'e': 0.05302456405841903}",20,15,9.423533263604387,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.003, 'e': 0.05286572873835037}",20,0,26.967536740328256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
982,False,"{'a': 0.003, 'e': 0.05270736921019717}",30,4,38.52044531285871,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.003, 'e': 0.05254948404872264}",20,0,26.220989476558483,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
984,False,"{'a': 0.003, 'e': 0.052392071832959276}",30,16,26.257315205678903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.003, 'e': 0.05223513114619603}",25,9,19.54220737354077,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.003, 'e': 0.05207866057596569}",20,0,19.90020687377017,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.003, 'e': 0.05192265871403207}",20,5,24.68370561079012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.003, 'e': 0.051767124156377374}",20,6,26.66649194024645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.003, 'e': 0.05161205550318949}",30,16,-0.7196049990863191,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
990,False,"{'a': 0.003, 'e': 0.051457451358849514}",25,7,32.9513074321853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.003, 'e': 0.05130331033191911}",25,5,27.166223003877526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.003, 'e': 0.05114963103512801}",35,21,13.046274747214484,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.003, 'e': 0.050996412085361466}",25,0,23.554030741493232,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
994,False,"{'a': 0.003, 'e': 0.05084365210364792}",20,14,11.288848769416578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.003, 'e': 0.050691349715146494}",20,5,26.792111489926427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.003, 'e': 0.050539503549134696}",25,8,26.85696885571965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.003, 'e': 0.05038811223899596}",20,15,8.008835035069902,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.003, 'e': 0.050237174422207494}",20,9,19.5732919168168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.003, 'e': 0.05008668874032793}",30,19,21.359065526131786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.003, 'e': 0.049936653838985136}",25,5,32.10786519283715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.003, 'e': 0.049787068367863944}",20,1,27.82546246442213,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.003, 'e': 0.04963793098069413}",25,11,-30.93106898230514,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1003,False,"{'a': 0.003, 'e': 0.04948924033523819}",25,12,18.32631971236814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.003, 'e': 0.04934099509327934}",25,0,39.39345082992147,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1005,False,"{'a': 0.003, 'e': 0.04919319392060936}",20,1,30.456248321978308,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.003, 'e': 0.04904583548701673}",20,14,11.519058554073279,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.003, 'e': 0.04889891846627454}",20,9,19.178486848450763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.003, 'e': 0.04875244153612863}",25,12,3.7507673392186778,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1009,False,"{'a': 0.003, 'e': 0.048606403378285604}",25,10,27.641224823070022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.003, 'e': 0.048460802678401076}",25,0,23.131138758105287,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1011,False,"{'a': 0.003, 'e': 0.04831563812606777}",25,11,26.08026527963774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.003, 'e': 0.048170908414803745}",20,5,-0.251626970523984,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1013,False,"{'a': 0.003, 'e': 0.048026612242040585}",20,13,12.67805621403589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.003, 'e': 0.04788274830911178}",20,16,9.790074047632512,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.003, 'e': 0.047739315321240976}",25,10,26.864038227052685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.003, 'e': 0.04759631198753032}",30,22,2.8679071261415148,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.003, 'e': 0.0474537370209488}",25,0,28.456907642255356,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1018,False,"{'a': 0.003, 'e': 0.047311589138320786}",20,4,27.882427552952127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.003, 'e': 0.04716986706031437}",30,21,16.761783260139076,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.003, 'e': 0.04702856951142992}",20,0,17.034471872965565,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1021,False,"{'a': 0.003, 'e': 0.046887695219988486}",25,15,17.88462358082073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.003, 'e': 0.046747242918120525}",30,16,20.158764500036334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.003, 'e': 0.04660721134175438}",25,20,8.459442884481557,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.003, 'e': 0.04646759923060492}",30,19,15.088153848995274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.003, 'e': 0.046328405328162174}",25,3,38.80842241928777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.003, 'e': 0.0461896283816801}",20,3,27.949446393338036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.003, 'e': 0.046051267142165266}",20,12,15.266891182953154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.003, 'e': 0.04591332036436553}",25,15,18.980695625533315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.003, 'e': 0.04577578680675899}",20,8,14.960174695354018,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.003, 'e': 0.0456386652315427}",20,6,7.912485196652824,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.003, 'e': 0.04550195440462157}",25,20,10.279196558475189,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.003, 'e': 0.0453656530955972}",35,23,21.961472366256388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.003, 'e': 0.04522976007775692}",20,6,0.04042978851104939,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1034,False,"{'a': 0.003, 'e': 0.04509427412806263}",25,16,13.140801032285937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.003, 'e': 0.0449591940271399}",20,2,27.66131936404386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.003, 'e': 0.04482451855926687}",25,5,27.54820054305683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.003, 'e': 0.04469024651236344}",20,13,12.322679730242543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.003, 'e': 0.04455637667798028}",20,8,20.545359774625116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.003, 'e': 0.044422907851287996}",25,11,25.088030089825526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.003, 'e': 0.044289838831066214}",25,0,-4.586353293182793,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1041,False,"{'a': 0.003, 'e': 0.04415716841969286}",20,11,18.692115414870926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.003, 'e': 0.04402489542313335}",20,9,-19.777533858972234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1043,False,"{'a': 0.003, 'e': 0.04389301865092984}",30,11,35.125972928968274,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.003, 'e': 0.04376153691619043}",20,9,-1.7350491752940471,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1045,False,"{'a': 0.003, 'e': 0.043630449035578674}",30,15,15.659956452123776,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.003, 'e': 0.04349975382930273}",25,5,30.360541000932717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.003, 'e': 0.04336945012110491}",25,0,39.74662322216698,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.003, 'e': 0.043239536738250886}",25,3,36.73464702994995,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.003, 'e': 0.043110012511519386}",25,0,34.362769772364466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1050,False,"{'a': 0.003, 'e': 0.042980876275191475}",30,13,33.78664354469904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.003, 'e': 0.04285212686704019}",25,10,27.10040514638364,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.003, 'e': 0.04272376312831993}",25,14,20.612569956740444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.003, 'e': 0.042595783903756214}",20,7,18.176382428869207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.003, 'e': 0.042468188041535154}",20,4,20.471139845242906,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.003, 'e': 0.042340974393293145}",25,15,13.87241982600306,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.003, 'e': 0.042214141814106466}",25,10,24.77118568383675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.003, 'e': 0.042087689162481054}",25,13,16.558884166819286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.003, 'e': 0.041961615300342196}",25,13,23.65657440402137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.003, 'e': 0.0418359190930243}",20,12,16.42929391150757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.003, 'e': 0.04171059940926062}",20,0,33.23297799984365,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1061,False,"{'a': 0.003, 'e': 0.04158565512117316}",20,5,-54.60537774835966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
1062,False,"{'a': 0.003, 'e': 0.0414610851042625}",25,3,27.26194105947893,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.003, 'e': 0.041336888237397666}",30,1,31.238730462077875,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.003, 'e': 0.04121306340280596}",20,0,32.08097467970159,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.003, 'e': 0.04108960948606308}",20,0,32.89004989032091,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1066,False,"{'a': 0.003, 'e': 0.040966525376082925}",30,19,19.625594426360507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.003, 'e': 0.0408438099651077}",20,10,19.849439100189777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.003, 'e': 0.04072146214869783}",25,14,22.569153612250357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.003, 'e': 0.04059948082572218}",20,0,26.64579616446057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1070,False,"{'a': 0.003, 'e': 0.040477864898348016}",20,3,32.35747672240433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.003, 'e': 0.04035661327203115}",20,2,33.7731687564235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.003, 'e': 0.04023572485550614}",25,0,27.164001771463113,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1073,False,"{'a': 0.003, 'e': 0.040115198560776416}",20,8,4.175531456646734,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.003, 'e': 0.03999503330310454}",30,9,29.475277395911096,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.003, 'e': 0.039875228001002336}",25,11,23.018289178062847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.003, 'e': 0.039755781576221304}",35,21,28.994251716737235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.003, 'e': 0.0396366929537428}",20,16,7.182853643373748,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.003, 'e': 0.039517961061768456}",20,0,33.05964774092348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.003, 'e': 0.03939958483171039}",20,7,22.459658217930258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.003, 'e': 0.03928156319818176}",25,12,23.44663484677743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.003, 'e': 0.039163895098987066}",20,9,21.69465047288264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.003, 'e': 0.039046579475112635}",20,12,15.38514090218739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.003, 'e': 0.038929615270717026}",25,14,19.788055876725608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.003, 'e': 0.03881300143312163}",25,12,18.357222400857967,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.003, 'e': 0.038696736912801115}",20,6,26.273794910624087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.003, 'e': 0.03858082066337404}",25,9,27.315132870451535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.003, 'e': 0.03846525164159334}",20,13,12.029373005214367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.003, 'e': 0.03835002880733705}",30,24,11.08581036557748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.003, 'e': 0.03823515112359889}",20,0,30.91911738723444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1090,False,"{'a': 0.003, 'e': 0.03812061755647895}",30,13,30.290692426760017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.003, 'e': 0.038006427075174314}",20,1,18.0256901261748,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.003, 'e': 0.0378925786519699}",25,6,35.26507271673714,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.003, 'e': 0.037779071262229125}",25,7,25.61168285394425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.003, 'e': 0.03766590388438474}",25,1,41.223156314471254,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.003, 'e': 0.03755307549992954}",20,14,10.726415132724295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.003, 'e': 0.03744058509340732}",25,12,22.82872963518912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.003, 'e': 0.03732843165240367}",25,0,33.6426405556771,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1098,False,"{'a': 0.003, 'e': 0.03721661416753687}",20,6,-20.01615842280932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1099,False,"{'a': 0.003, 'e': 0.03710513163244877}",20,14,9.275142470957245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.003, 'e': 0.036993983043795836}",20,15,9.39394202408598,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.003, 'e': 0.036883167401239994}",25,12,21.62362009111782,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.003, 'e': 0.036772683707439746}",25,1,43.00803384680979,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.003, 'e': 0.03666253096804106}",20,0,-26.73189806927027,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1104,False,"{'a': 0.003, 'e': 0.036552708191668566}",25,8,29.57314831538474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.003, 'e': 0.036443214389916524}",30,0,46.060397108116916,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
